0.02633,0.647411,0.647493
0.026353,0.125994,0.51879
0.026378,0.783907,0.466039
0.026555,0.369276,0.976663
0.026683,0.805819,0.594765
0.026767,0.29716,0.542052
0.0272,0.664669,0.743214
0.027471,0.415115,0.243454
0.027545,0.247368,0.236305
0.027549,0.516789,0.852797
0.027602,0.998394,0.741947
0.027634,0.093216,0.310594
0.027822,0.446809,0.430455
0.027836,0.311107,0.61612
0.027836,0.376173,0.00651
0.028478,0.415207,0.234939
0.028519,0.123827,0.486288
0.028558,0.678143,0.811834
0.028692,0.462725,0.518118
0.028791,0.917122,0.243614
0.028905,0.387679,0.065929
0.029018,0.840168,0.779843
0.029076,0.585823,0.253258
0.02935,0.550513,0.038928
0.029824,0.611505,0.400615
0.029922,0.028302,0.90052
0.03002,0.479769,0.608437
0.030279,0.424881,0.276779
0.030325,0.441132,0.373873
0.030333,0.024289,0.872733
0.030472,0.116502,0.424762
0.030494,0.577384,0.189856
0.030502,0.064833,0.114483
0.030576,0.93908,0.359293
0.030703,0.262703,0.299889
0.030757,0.801317,0.531088
0.031096,0.013394,0.800496
0.0311,0.283425,0.42065
0.031106,0.629633,0.497846
0.031144,0.14342,0.580222
0.031154,0.829852,0.698725
0.031155,0.866964,0.921386
0.031212,0.578559,0.190451
0.031295,0.07344,0.158979
0.031297,0.158893,0.671686
0.031335,0.68684,0.839025
0.031347,0.462267,0.491475
0.031675,0.91735,0.219031
0.031735,0.887259,0.037935
0.031856,0.80559,0.546835
0.032042,0.985469,0.624435
0.032113,0.670131,0.731768
0.032496,0.744155,0.172467
0.032628,0.401656,0.116283
0.032683,0.99264,0.661698
0.032692,0.597282,0.289467
0.032785,0.72537,0.057154
0.03283,0.633341,0.504575
0.032889,0.481661,0.59397
0.0331,0.329829,0.681077
0.033143,0.13318,0.500798
0.033185,0.883794,0.004106
0.033279,0.094528,0.267654
0.033303,0.631219,0.487591
0.033756,0.308359,0.546354
0.033792,0.726439,0.054499
0.033794,0.814821,0.584784
0.033812,0.983332,0.595687
0.033858,0.002025,0.70743
0.033957,0.509647,0.752269
0.034067,0.692227,0.846761
0.034117,0.968744,0.505414
0.034395,0.242407,0.144886
0.034436,0.873387,0.930404
0.034478,0.675273,0.741335
0.03456,0.018413,0.799442
0.034624,0.2105,0.951385
0.034626,0.325129,0.639145
0.034627,0.393492,0.04931
0.034674,0.467485,0.492848
0.03483,0.691464,0.835316
0.034844,0.643656,0.548338
0.034859,0.63247,0.481091
0.034912,0.077941,0.153439
0.034931,0.327021,0.647751
0.034942,0.079497,0.162503
0.035083,0.324061,0.628616
0.035173,0.183826,0.786403
0.035187,0.099762,0.28189
0.035312,0.28434,0.388239
0.035399,0.983332,0.581404
0.035521,0.983088,0.57884
0.035611,0.885213,0.990784
0.035659,0.05528,0.01075
0.035816,0.340907,0.7231
0.035824,0.856068,0.813991
0.035827,0.072508,0.112605
0.035926,0.526417,0.835171
0.036275,0.406859,0.11468
0.036289,0.316446,0.572081
0.036377,0.137147,0.495487
0.036399,0.522465,0.807201
0.036408,0.16202,0.644447
0.036425,0.263267,0.251776
0.036442,0.348766,0.76462
0.036451,0.939491,0.308891
0.03646,0.546453,0.950576
0.036543,0.968576,0.48257
0.036551,0.533055,0.869367
0.036605,0.060194,0.031716
0.036768,0.758803,0.221906
0.037087,0.635247,0.477703
0.037177,0.558858,0.018555
0.037368,0.082991,0.161632
0.037471,0.802537,0.477985
0.037484,0.658411,0.613112
0.037648,0.417204,0.164394
0.037702,0.960457,0.423426
0.038002,0.625298,0.409769
0.038072,0.186542,0.776606
0.038216,0.613853,0.33918
0.038301,0.207371,0.899518
0.038347,0.242178,0.107943
0.038424,0.246313,0.132068
0.038729,0.251502,0.160449
0.038926,0.178485,0.720574
0.039118,0.741926,0.099497
0.039161,0.586905,0.168979
0.039232,0.232626,0.042664
0.039251,0.454849,0.37584
0.039337,0.126862,0.407136
0.03937,0.285774,0.360314
0.039382,0.081709,0.135813
0.039441,0.944679,0.313102
0.039474,0.096511,0.223798
0.039609,0.926139,0.200352
0.039627,0.117111,0.346023
0.039697,0.716321,0.940649
0.03984,0.08296,0.139201
0.039853,0.931266,0.228917
0.039932,0.112045,0.31288
0.039956,0.702084,0.852894
0.040006,0.923789,0.182682
0.040024,0.104507,0.266828
0.040162,0.208927,0.892102
0.040313,0.058499,0.988181
0.040392,0.239401,0.072877
0.040454,0.308923,0.489451
0.040469,0.312509,0.510829
0.040511,0.06117,0.002418
0.04057,0.900213,0.036148
0.040673,0.678721,0.706268
0.040693,0.958077,0.382225
0.040694,0.067457,0.03849
0.040757,0.191181,0.780268
0.040782,0.816743,0.533421
0.04079,0.31286,0.510051
0.040866,0.285255,0.343742
0.041076,0.093504,0.191341
0.041094,0.284477,0.337012
0.041157,0.415037,0.119806
0.041249,0.443633,0.290556
0.041523,0.362422,0.800829
0.04153,0.848895,0.719597
0.041694,0.560323,0.986693
0.041765,0.220082,0.944608
0.041784,0.505907,0.659385
0.041832,0.638253,0.453028
0.042032,0.765929,0.217281
0.042038,0.14473,0.490039
0.042088,0.373394,0.861576
0.042402,0.970162,0.439355
0.042515,0.365398,0.809756
0.042583,0.818238,0.526187
0.042589,0.21584,0.91174
0.042592,0.45108,0.323149
0.0426,0.948295,0.306372
0.042633,0.121246,0.34378
0.042654,0.471405,0.444551
0.042661,0.962029,0.388222
0.042764,0.70599,0.851062
0.042955,0.230611,0.997069
0.043007,0.605155,0.24387
0.043161,0.734525,0.018699
0.04318,0.944663,0.279363
0.043187,0.449447,0.307997
0.043243,0.076078,0.067284
0.043467,0.779388,0.285123
0.043475,0.337641,0.634565
0.043526,0.648827,0.501231
0.04363,0.437102,0.229946
0.043681,0.824586,0.554386
0.044356,0.071607,0.030433
0.044452,0.355708,0.734177
0.044674,0.898366,0.988127
0.044786,0.212177,0.869991
0.044889,0.974205,0.441232
0.045103,0.984124,0.49882
0.045198,0.232457,0.987959
0.045252,0.774611,0.240398
0.045298,0.771819,0.223232
0.045358,0.734769,0.000387
0.045697,0.904729,0.017104
0.045713,0.001459,0.597332
0.046062,0.840395,0.627812
0.046099,0.266775,0.185763
0.046247,0.952766,0.300374
0.046346,0.494081,0.547366
0.04637,0.018076,0.69113
0.046373,0.253561,0.104004
0.04642,0.345987,0.65814
0.046594,0.733593,0.982214
0.04667,0.716854,0.881091
0.046867,0.599279,0.173876
0.047125,0.499955,0.575611
0.047495,0.746549,0.051841
0.047549,0.342416,0.626553
0.047596,0.424589,0.119164
0.047621,0.054058,0.895755
0.047626,0.35351,0.692427
0.047753,0.66578,0.564906
0.047756,0.897724,0.95654
0.047791,0.153199,0.489076
0.047821,0.129363,0.345793
0.047845,0.706706,0.809632
0.047993,0.399044,0.962331
0.048086,0.538485,0.798135
0.048162,0.519548,0.683828
0.048303,0.761793,0.136025
0.0484,0.107298,0.208186
0.048494,0.22855,0.934856
0.048597,0.02183,0.693602
0.048687,0.90894,0.015455
0.04877,0.35499,0.691008
0.048809,0.916997,0.062697
0.049324,0.638267,0.385687
0.049388,0.870516,0.778603
0.049421,0.009652,0.613125
0.049601,0.811951,0.425292
0.049613,0.612768,0.23009
0.049695,0.958716,0.305043
0.049704,0.560795,0.91743
0.049709,0.88222,0.845941
0.049728,0.120558,0.275799
0.050335,0.933294,0.146744
0.050573,0.479904,0.42427
0.050575,0.604421,0.171357
0.050581,0.055248,0.876253
0.050654,0.834641,0.551958
0.050677,0.3153,0.435707
0.050713,0.681497,0.632565
0.05083,0.369349,0.75862
0.051135,0.337548,0.565074
0.051176,0.012597,0.615001
0.051268,0.021051,0.664899
0.051717,0.47467,0.382566
0.051869,0.474151,0.37808
0.051873,0.716716,0.833436
0.051898,0.323235,0.472328
0.052105,0.924565,0.078444
0.052463,0.360208,0.689084
0.052487,0.924245,0.073088
0.0525,0.819183,0.442596
0.052686,0.957922,0.273364
0.052774,0.75665,0.064932
0.052815,0.465758,0.31921
0.052822,0.905109,0.955257
0.052865,0.687463,0.648998
0.052991,0.977393,0.387441
0.05303,0.502411,0.537202
0.053101,0.188173,0.651127
0.053303,0.448179,0.209344
0.053385,0.778379,0.189813
0.053681,0.190401,0.659275
0.053718,0.607015,0.158631
0.053811,0.749386,0.012013
0.053812,0.7655,0.108695
0.05383,0.97161,0.345189
0.053859,0.842911,0.572741
0.053907,0.996254,0.492363
0.053922,0.989952,0.454414
0.054117,0.771299,0.140739
0.054129,0.571262,0.94041
0.054279,0.382136,0.804306
0.054371,0.432218,0.103965
0.054377,0.846421,0.589129
0.054513,0.709009,0.763442
0.054616,0.483245,0.407927
0.054634,0.631247,0.29578
0.054699,0.920994,0.033673
0.054728,0.849427,0.604006
0.05478,0.204927,0.736547
0.054794,0.142959,0.364606
0.054882,0.939733,0.144455
0.054947,0.147323,0.389417
0.054962,0.148467,0.396146
0.055016,0.689645,0.642726
0.055121,0.543352,0.764029
0.055278,0.851441,0.611148
0.055372,0.043131,0.760435
0.05548,0.116819,0.201592
0.055559,0.265858,0.095122
0.05558,0.637992,0.327732
0.055646,0.956671,0.239214
0.055658,0.790571,0.242502
0.055687,0.67994,0.578455
0.055835,0.383387,0.797805
0.055894,0.265401,0.089354
0.055896,0.366479,0.695813
0.056097,0.522355,0.62926
0.056197,0.097973,0.082067
0.056271,0.929738,0.071989
0.056291,0.254017,0.017483
0.056301,0.908222,0.942622
0.056447,0.478118,0.360684
0.056482,0.775098,0.142249
0.056723,0.592594,0.045056
0.056828,0.469496,0.305522
0.056897,0.976416,0.346424
0.056961,0.198778,0.680012
0.057049,0.945745,0.161026
0.057094,0.860917,0.65166
0.057172,0.987128,0.408224
0.057205,0.165939,0.480788
0.057259,0.689538,0.621897
0.057315,0.391734,0.834564
0.057494,0.104184,0.107657
0.057642,0.785291,0.19297
0.05772,0.933476,0.081373
0.057722,0.059947,0.840179
0.057934,0.944493,0.145553
0.057938,0.16716,0.481521
0.058,0.239978,0.917871
0.058032,0.376917,0.739209
0.058183,0.253223,0.995693
0.058226,0.061579,0.845443
0.058263,0.522141,0.608477
0.058358,0.717615,0.78047
0.058446,0.500228,0.475356
0.058551,0.371637,0.702862
0.05859,0.915699,0.966883
0.058769,0.668556,0.482413
0.058981,0.532105,0.661807
0.059003,0.973456,0.30971
0.059009,0.358727,0.621287
0.059078,0.944997,0.138274
0.05911,0.011986,0.539925
0.059237,0.34623,0.544243
0.059275,0.852326,0.580476
0.059298,0.341163,0.513298
0.059301,0.515366,0.558488
0.059572,0.269719,0.082166
0.059582,0.927952,0.031475
0.059749,0.857651,0.608171
0.059772,0.404963,0.891831
0.059831,0.248035,0.949732
0.059899,0.721262,0.788481
0.060031,0.376565,0.719113
0.060036,0.698846,0.652751
0.060123,0.408458,0.909638
0.060229,0.316489,0.356876
0.060241,0.144774,0.326472
0.060296,0.741618,0.907044
0.060348,0.16365,0.438764
0.060492,0.575702,0.909783
0.060619,0.903109,0.873085
0.060704,0.504562,0.481032
0.060767,0.596912,0.034572
0.060833,0.914493,0.939462
0.060915,0.294134,0.216568
0.060939,0.873429,0.692127
0.060984,0.816924,0.352687
0.061034,0.131895,0.242058
0.061188,0.205598,0.682895
0.061255,0.579333,0.924706
0.061257,0.712762,0.725262
0.061317,0.65679,0.388889
0.06133,0.478605,0.319666
0.061507,0.089366,0.982638
0.061714,0.644186,0.309694
0.061757,0.501739,0.454618
0.061841,0.986975,0.365283
0.062119,0.188858,0.574082
0.062165,0.207185,0.683627
0.062359,0.93433,0.04475
0.062424,0.213334,0.718189
0.062476,0.629995,0.217682
0.062539,0.719415,0.753644
0.062589,0.999351,0.432805
0.062689,0.591937,0.987421
0.062704,0.540223,0.677005
0.062732,0.365136,0.62623
0.062777,0.372964,0.672785
0.062864,0.039239,0.669657
0.062972,0.096324,0.011202
0.063073,0.711373,0.700587
0.063322,0.083583,0.931595
0.063409,0.776837,0.090336
0.063583,0.140516,0.270852
0.063621,0.68116,0.514365
0.063756,0.498458,0.416943
0.06392,0.263111,0.003382
0.063926,0.62299,0.162611
0.063982,0.306264,0.26175
0.064059,0.3657,0.617669
0.064082,0.849533,0.520461
0.064213,0.443676,0.084141
0.064294,0.737864,0.84854
0.064354,0.681404,0.509238
0.06437,0.758723,0.973009
0.064378,0.255694,0.954766
0.064412,0.515197,0.511473
0.064489,0.512008,0.491651
0.06449,0.623341,0.159635
0.064538,0.756785,0.95987
0.064601,0.91115,0.88549
0.064746,0.370568,0.640695
0.06478,0.631047,0.203261
0.064788,0.169646,0.434781
0.06479,0.257052,0.959207
0.064893,0.049356,0.712092
0.064911,0.176849,0.476896
0.064951,0.830657,0.399379
0.064965,0.715096,0.705897
0.065095,0.264316,4E-05
0.065267,0.533753,0.615113
0.065372,0.391977,0.763516
0.065528,0.653677,0.332308
0.065701,0.9623,0.182493
0.065794,0.049981,0.707743
0.065798,0.316717,0.308122
0.065865,0.711327,0.67518
0.065868,0.901766,0.817785
0.065907,0.490873,0.352076
0.065958,0.810361,0.268547
0.06608,0.846374,0.483518
0.066286,0.299626,0.201186
0.066342,0.020866,0.528113
0.066345,0.177245,0.466367
0.066355,0.84085,0.447903
0.066458,0.568086,0.810399
0.066526,0.029228,0.576637
0.06658,0.610935,0.066386
0.066665,0.139508,0.237067
0.066821,0.365074,0.589058
0.066907,0.042214,0.651117
0.067196,0.980947,0.280915
0.067247,0.281513,0.083858
0.067269,0.765468,0.987382
0.067274,0.078348,0.864622
0.067287,0.954853,0.123532
0.067316,0.846541,0.473401
0.06738,0.998099,0.382174
0.067395,0.010962,0.459218
0.067437,0.723489,0.734004
0.067483,0.769893,0.01201
0.067495,0.580111,0.873206
0.067566,0.176512,0.450985
0.067817,0.659567,0.347048
0.067925,0.730325,0.770626
0.068152,0.617603,0.09225
0.06831,0.991613,0.334886
0.068326,0.992758,0.341615
0.068335,0.624622,0.132718
0.068389,0.140897,0.22988
0.068406,0.288288,0.114071
0.068638,0.460858,0.147404
0.068845,0.043999,0.644387
0.069019,0.442104,0.03145
0.069067,0.55394,0.702043
0.069348,0.018775,0.488515
0.069375,0.784481,0.082507
0.069479,0.588503,0.905707
0.069529,0.884919,0.683748
0.069638,0.03527,0.584876
0.069675,0.413309,0.852781
0.06984,0.264392,0.957786
0.070235,0.124462,0.114658
0.070337,0.790172,0.108005
0.07043,0.889206,0.701372
0.070451,0.261217,0.93325
0.070483,0.385949,0.681344
0.070644,0.920488,0.887136
0.070763,0.742258,0.816677
0.070861,0.153684,0.284355
0.070985,0.28345,0.061838
0.071093,0.334921,0.369691
0.071101,0.915147,0.850972
0.071112,0.609027,0.014153
0.071143,0.615955,0.055445
0.071232,0.497083,0.341409
0.071407,0.958912,0.110805
0.071573,0.807187,0.198964
0.071606,0.001013,0.361619
0.071923,0.736459,0.771449
0.071924,0.814954,0.242407
0.071945,0.201858,0.563642
0.072207,0.392586,0.705652
0.072286,0.553467,0.670228
0.072406,0.425898,0.90373
0.072515,0.564896,0.736742
0.072657,0.868423,0.556623
0.072663,0.231721,0.736361
0.072859,0.107432,0.988861
0.072951,0.135052,0.153751
0.072978,0.874877,0.592467
0.073037,0.799862,0.141834
0.073206,0.862868,0.518353
0.073227,0.236832,0.76195
0.073445,0.535339,0.551023
0.073487,0.252382,0.85291
0.073509,0.735726,0.752772
0.073526,0.821835,0.269278
0.073536,0.4443,0.003983
0.073746,0.266344,0.934348
0.07378,0.481289,0.223714
0.073862,0.825772,0.289878
0.074001,0.923235,0.873403
0.07415,0.726051,0.688958
0.074182,0.813427,0.212926
0.074216,0.069512,0.749124
0.074365,0.782847,0.027802
0.074464,0.312443,0.20448
0.074533,0.80093,0.134784
0.074653,0.659566,0.285521
0.074815,0.293475,0.087519
0.075006,0.848738,0.417368
0.075092,0.436396,0.942549
0.075298,0.971561,0.151683
0.07559,0.122828,0.056657
0.07574,0.92418,0.863423
0.07584,0.486493,0.236394
0.075895,0.108118,0.965651
0.07644,0.817761,0.218602
0.076525,0.367942,0.518925
0.076532,0.805462,0.143985
0.076672,0.989964,0.249738
0.076678,0.391716,0.660194
0.076799,0.301258,0.116358
0.076802,0.547973,0.596616
0.076904,0.19232,0.461787
0.076966,0.283328,0.00727
0.077054,0.037375,0.530766
0.077178,0.17349,0.346336
0.07727,0.230408,0.687012
0.077372,0.855711,0.437921
0.077387,0.845624,0.377266
0.077437,0.152294,0.216832
0.077568,0.756814,0.842769
0.07784,0.523252,0.438959
0.077938,0.951281,0.006248
0.07811,0.23732,0.720932
0.078202,0.260545,0.859455
0.078594,0.003056,0.310988
0.078722,0.34963,0.389283
0.078871,0.148418,0.180667
0.079192,0.176236,0.344688
0.079355,0.876433,0.544399
0.079405,0.092767,0.84196
0.079499,0.25467,0.812533
0.079568,0.795527,0.057053
0.079647,0.988514,0.21426
0.079705,0.777384,0.946958
0.079727,0.251938,0.794084
0.07987,0.569748,0.699661
0.080134,0.931016,0.864887
0.080152,0.064369,0.664847
0.080249,0.471278,0.105424
0.080396,0.075233,0.727837
0.080399,0.277879,0.943685
0.080422,0.74572,0.750527
0.080628,0.260621,0.838076
0.080784,0.515485,0.365852
0.080859,0.432702,0.86848
0.080869,0.086541,0.791421
0.08098,0.341145,0.318052
0.081166,0.525419,0.422021
0.081168,0.681188,0.356612
0.081252,0.161785,0.239445
0.08127,0.364477,0.45543
0.081401,0.961184,0.034492
0.081462,0.95978,0.025519
0.081605,0.322635,0.201366
0.081697,0.307284,0.108437
0.081773,0.322651,0.199947
0.081868,0.578186,0.7323
0.081872,0.786692,0.983305
0.081887,0.814571,0.150438
0.082088,0.946031,0.937398
0.082262,0.352925,0.377197
0.082387,0.574371,0.704742
0.082521,0.35407,0.381728
0.082542,0.737434,0.681723
0.0827,0.058707,0.607945
0.082797,0.450235,0.956235
0.082819,0.855939,0.390266
0.0829,0.176129,0.310674
0.083139,0.858976,0.405601
0.083171,0.963442,0.032111
0.083212,0.659977,0.210948
0.083674,0.914657,0.734878
0.083754,0.125956,0.001951
0.083834,0.407936,0.693106
0.083878,0.288927,0.978658
0.083892,0.178616,0.316671
0.083998,0.122782,0.98071
0.084033,0.406455,0.68244
0.084072,0.00716,0.286313
0.084109,0.419869,0.76223
0.084264,0.561934,0.613232
0.084358,0.746788,0.721503
0.084449,0.699209,0.435211
0.084505,0.356725,0.379805
0.084652,0.039785,0.476838
0.084797,0.494808,0.205676
0.084928,0.109826,0.894603
0.085102,0.469721,0.052413
0.085126,0.09626,0.811425
0.085245,0.897887,0.620114
0.085351,0.804087,0.056365
0.085472,0.772713,0.86703
0.085719,0.959856,0.987661
0.085728,0.547285,0.512155
0.085735,0.009831,0.287365
0.085878,0.390509,0.570148
0.08594,0.417671,0.732566
0.086018,0.529721,0.404166
0.08618,0.119928,0.943951
0.086215,0.422768,0.760673
0.086306,0.407539,0.668477
0.08637,0.615251,0.914172
0.086452,0.006611,0.261592
0.086556,0.761314,0.788887
0.086851,0.126337,0.976361
0.086901,0.413719,0.700201
0.086931,0.366323,0.415557
0.086953,0.789361,0.953594
0.086987,0.050207,0.518358
0.087042,0.657184,0.159722
0.087193,0.569747,0.63374
0.087227,0.794458,0.981702
0.087236,0.355031,0.34506
0.087314,0.470133,0.034971
0.08738,0.799921,0.013105
0.087489,0.965776,0.007253
0.087695,0.459558,0.96809
0.08775,0.067023,0.612385
0.087882,0.688633,0.340863
0.087899,0.816981,0.110794
0.087917,0.023579,0.350217
0.087926,0.55876,0.561228
0.088063,0.569915,0.626919
0.088065,0.674045,0.251689
0.088287,0.248809,0.698271
0.088334,0.329028,0.179162
